DealID,Date,Symbol,Volume,Price,Profit,Commission,Swap,Comment
47235841,2025-10-09 23:10:34,XAUUSD-ECNc,0.1,4040.84,-31.5,-0.3,0.0,[sl 4040.99]
47252657,2025-10-09 23:20:11,EURUSD-ECNc,0.1,1.16076,4.9,-0.3,0.0,[tp 1.16076]
47264791,2025-10-09 23:26:43,AUDUSD-ECNc,0.2,0.66032,9.8,-0.6,0.0,[tp 0.66033]
47269529,2025-10-09 23:32:24,AUDUSD-ECNc,0.2,0.66044,10.0,-0.6,0.0,[tp 0.66044]
47269717,2025-10-09 23:32:40,EURUSD-ECNc,0.1,1.16128,-5.1,-0.3,0.0,[sl 1.16128]
47274335,2025-10-09 23:37:34,AUDUSD-ECNc,0.2,0.6609,9.8,-0.6,0.0,[tp 0.66091]
47279233,2025-10-09 23:41:54,AUDUSD-ECNc,0.2,0.66047,-9.6,-0.6,0.0,[sl 0.66045]
47287442,2025-10-09 23:45:08,XAUUSD-ECNc,0.1,4044.98,-5.0,-0.3,0.0,[sl 4044.97]
47292889,2025-10-09 23:47:08,XAUUSD-ECNc,0.1,4047.68,9.8,-0.3,0.0,[tp 4047.72]
47295624,2025-10-09 23:49:06,XAUUSD-ECNc,0.1,4045.68,-10.1,-0.3,0.0,[sl 4046.19]
47306063,2025-10-09 23:52:36,XAUUSD-ECNc,0.1,4046.77,15.5,-0.3,0.0,[tp 4046.33]
47311904,2025-10-09 23:54:29,XAUUSD-ECNc,0.1,4049.04,12.5,-0.3,0.0,[tp 4048.73]
47324194,2025-10-09 23:57:07,XAUUSD-ECNc,0.1,4049.53,-6.7,-0.3,0.0,[sl 4049.68]
47324718,2025-10-09 23:57:13,EURUSD-ECNc,0.1,1.16157,-4.8,-0.3,0.0,[sl 1.16156]
47355382,2025-10-10 00:07:00,EURUSD-ECNc,0.1,1.16159,-5.4,-0.3,0.0,[sl 1.16155]
47356304,2025-10-10 00:07:03,AUDUSD-ECNc,0.2,0.66119,13.6,-0.6,0.0,[tp 0.66101]
47356333,2025-10-10 00:07:03,AUDUSD-ECNc,0.2,0.66119,13.2,-0.6,0.0,[tp 0.66103]
47359121,2025-10-10 00:08:01,AUDUSD-ECNc,0.2,0.66054,-9.6,-0.6,0.0,[sl 0.66057]
47382152,2025-10-10 00:16:05,AUDUSD-ECNc,0.2,0.66016,-10.0,-0.6,0.0,[sl 0.66016]
47393378,2025-10-10 00:20:50,AUDUSD-ECNc,0.2,0.66007,-10.2,-0.6,0.0,[sl 0.66007]
47445048,2025-10-10 00:36:39,GBPUSD-ECNc,0.2,1.33613,11.2,-0.6,0.0,[tp 1.33618]
47445074,2025-10-10 00:36:39,AUDUSD-ECNc,0.2,0.65974,-10.4,-0.6,0.0,[sl 0.65976]
47445245,2025-10-10 00:36:39,EURUSD-ECNc,0.1,1.16058,5.0,-0.3,0.0,[tp 1.16059]
47445249,2025-10-10 00:36:39,AUDUSD-ECNc,0.2,0.65974,-10.2,-0.6,0.0,[sl 0.65975]
47453169,2025-10-10 00:38:50,GBPUSD-ECNc,0.2,1.33679,-11.4,-0.6,0.0,[sl 1.33674]
47463630,2025-10-10 00:41:07,EURUSD-ECNc,0.1,1.16011,5.0,-0.3,0.0,[tp 1.16011]
47470362,2025-10-10 00:42:30,GBPUSD-ECNc,0.2,1.33605,8.8,-0.6,0.0,[tp 1.33599]
47470370,2025-10-10 00:42:30,EURUSD-ECNc,0.1,1.15966,4.6,-0.3,0.0,[tp 1.15961]
47470668,2025-10-10 00:42:39,GBPUSD-ECNc,0.2,1.33589,10.0,-0.6,0.0,[tp 1.33589]
47527936,2025-10-10 00:48:53,NAS100.s,0.3,25114.88,-539.0,0.0,0.0,[sl 25113.76]
47527966,2025-10-10 00:48:55,EURUSD-ECNc,0.1,1.15975,-4.9,-0.3,0.0,[sl 1.15974]
47530673,2025-10-10 00:49:06,GBPUSD-ECNc,0.2,1.33625,-9.2,-0.6,0.0,[sl 1.33629]
47531343,2025-10-10 00:49:18,GBPUSD-ECNc,0.2,1.33633,-10.2,-0.6,0.0,[sl 1.33633]
47534023,2025-10-10 00:50:18,GBPUSD-ECNc,0.2,1.33683,-8.2,-0.6,0.0,[sl 1.33683]
47534208,2025-10-10 00:50:33,EURUSD-ECNc,0.1,1.1605,-4.9,-0.3,0.0,[sl 1.16049]
47551527,2025-10-10 00:54:42,EURUSD-ECNc,0.1,1.16003,5.1,-0.3,0.0,[tp 1.16005]
47580001,2025-10-10 01:00:15,XAUUSD-ECNc,0.05,4015.44,-103.25,-0.15,0.0,[sl 4016.09]
47580232,2025-10-10 01:00:15,EURUSD-ECNc,0.1,1.15987,5.1,-0.3,0.0,[tp 1.15988]
47596541,2025-10-10 01:02:32,GBPUSD-ECNc,0.2,1.33545,10.4,-0.6,0.0,[tp 1.33547]
47605830,2025-10-10 01:05:54,GBPUSD-ECNc,0.2,1.33599,-9.4,-0.6,0.0,[sl 1.33603]
47622925,2025-10-10 01:09:16,GBPUSD-ECNc,0.2,1.33521,10.0,-0.6,0.0,[tp 1.33522]
47624230,2025-10-10 01:10:06,GBPUSD-ECNc,0.2,1.33521,8.4,-0.6,0.0,[tp 1.33519]
47634502,2025-10-10 01:14:18,NAS100.s,0.3,25098.88,257.0,0.0,0.0,
47639574,2025-10-10 01:15:46,NAS100.s,0.3,25093.38,137.0,0.0,0.0,
47661853,2025-10-10 01:21:51,GBPUSD-ECNc,0.2,1.33481,9.8,-0.6,0.0,[tp 1.33481]
47662642,2025-10-10 01:22:20,GBPUSD-ECNc,0.2,1.33477,10.0,-0.6,0.0,[tp 1.33478]
47663059,2025-10-10 01:22:33,EURUSD-ECNc,0.1,1.15905,5.0,-0.3,0.0,[tp 1.15907]
47663194,2025-10-10 01:22:37,EURUSD-ECNc,0.1,1.15852,5.1,-0.3,0.0,[tp 1.15851]
47677185,2025-10-10 01:24:21,GBPUSD-ECNc,0.2,1.33402,11.2,-0.6,0.0,[tp 1.33407]
47688615,2025-10-10 01:26:54,AUDUSD-ECNc,0.2,0.65676,10.0,-0.6,0.0,[tp 0.65676]
47688626,2025-10-10 01:26:56,EURUSD-ECNc,0.1,1.15797,5.1,-0.3,0.0,[tp 1.15797]
47702456,2025-10-10 01:30:30,GBPUSD-ECNc,0.2,1.33352,11.4,-0.6,0.0,[tp 1.33357]
47702837,2025-10-10 01:30:31,GBPUSD-ECNc,0.2,1.33348,9.8,-0.6,0.0,[tp 1.33348]
47706080,2025-10-10 01:31:19,AUDUSD-ECNc,0.2,0.65639,9.8,-0.6,0.0,[tp 0.65640]
47706702,2025-10-10 01:31:32,XAUUSD-ECNc,0.3,4010.1,-34.8,-0.9,0.0,[sl 4009.62]
47710208,2025-10-10 01:32:16,GBPUSD-ECNc,0.2,1.33303,9.4,-0.6,0.0,[tp 1.33300]
47712339,2025-10-10 01:33:00,XAUUSD-ECNc,0.3,4012.18,-43.8,-0.9,0.0,[sl 4011.93]
47719751,2025-10-10 01:34:26,AUDUSD-ECNc,0.2,0.65634,9.6,-0.6,0.0,[tp 0.65633]
47721875,2025-10-10 01:35:21,XAUUSD-ECNc,0.3,4007.27,-52.5,-0.9,0.0,[sl 4007.14]
47725264,2025-10-10 01:36:59,XAUUSD-ECNc,0.3,4008.34,-45.6,-0.9,0.0,[sl 4008.04]
47731463,2025-10-10 01:38:55,XAUUSD-ECNc,0.3,4013.7,-43.5,-0.9,0.0,[sl 4013.21]
47737255,2025-10-10 01:40:33,GBPUSD-ECNc,0.2,1.33374,-10.4,-0.6,0.0,[sl 1.33371]
47737967,2025-10-10 01:41:05,XAUUSD-ECNc,0.3,4012.42,67.5,-0.9,0.0,[tp 4012.54]
47743475,2025-10-10 01:42:32,GBPUSD-ECNc,0.2,1.33321,10.2,-0.6,0.0,[tp 1.33323]
47743628,2025-10-10 01:42:41,NAS100.s,0.3,25037.88,1434.0,0.0,0.0,[tp 25036.97]
47747403,2025-10-10 01:45:04,AUDUSD-ECNc,0.2,0.65601,10.0,-0.6,0.0,[tp 0.65601]
47748221,2025-10-10 01:45:14,XAUUSD-ECNc,0.3,4009.37,76.8,-0.9,0.0,[tp 4009.87]
47754982,2025-10-10 01:46:17,XAUUSD-ECNc,0.3,4015.09,-29.1,-0.9,0.0,[sl 4014.94]
47755738,2025-10-10 01:46:43,GBPUSD-ECNc,0.2,1.33292,9.8,-0.6,0.0,[tp 1.33291]
47756444,2025-10-10 01:47:20,GBPUSD-ECNc,0.2,1.33271,10.2,-0.6,0.0,[tp 1.33271]
47756702,2025-10-10 01:47:51,AUDUSD-ECNc,0.2,0.65586,9.8,-0.6,0.0,[tp 0.65585]
47756896,2025-10-10 01:48:09,XAUUSD-ECNc,0.3,4014.87,-29.7,-0.9,0.0,[sl 4014.80]
47767346,2025-10-10 01:50:10,NAS100.s,0.3,25065.88,-831.0,0.0,0.0,[sl 25065.55]
47770135,2025-10-10 01:50:45,EURUSD-ECNc,0.1,1.15849,-5.0,-0.3,0.0,[sl 1.15849]
47771958,2025-10-10 01:51:33,AUDUSD-ECNc,0.2,0.65636,-10.4,-0.6,0.0,[sl 0.65634]
47771989,2025-10-10 01:51:35,AUDUSD-ECNc,0.2,0.65642,-10.0,-0.6,0.0,[sl 0.65642]
47789552,2025-10-10 01:56:23,AUDUSD-ECNc,0.2,0.65682,-10.2,-0.6,0.0,[sl 0.65681]
47792211,2025-10-10 01:57:52,GBPUSD-ECNc,0.2,1.33342,-10.2,-0.6,0.0,[sl 1.33341]
47792563,2025-10-10 01:57:57,GBPUSD-ECNc,0.2,1.33354,-10.0,-0.6,0.0,[sl 1.33355]
47792750,2025-10-10 01:58:06,EURUSD-ECNc,0.1,1.15822,5.4,-0.3,0.0,[tp 1.15821]
47794731,2025-10-10 02:00:01,AUDUSD-ECNc,0.2,0.65629,9.4,-0.6,0.0,[tp 0.65628]
47795235,2025-10-10 02:00:31,NAS100.s,0.3,25094.88,-1019.0,0.0,0.0,[sl 25093.61]
47800239,2025-10-10 02:02:06,EURUSD-ECNc,0.1,1.15772,4.9,-0.3,0.0,[tp 1.15772]
47800397,2025-10-10 02:02:45,GBPUSD-ECNc,0.2,1.33287,11.0,-0.6,0.0,[tp 1.33292]
47800431,2025-10-10 02:02:56,GBPUSD-ECNc,0.2,1.33281,10.4,-0.6,0.0,[tp 1.33285]
47800753,2025-10-10 02:03:36,GBPUSD-ECNc,0.2,1.33245,9.2,-0.6,0.0,[tp 1.33241]
47800754,2025-10-10 02:03:36,AUDUSD-ECNc,0.2,0.65595,9.8,-0.6,0.0,[tp 0.65594]
47800889,2025-10-10 02:03:44,AUDUSD-ECNc,0.2,0.65594,10.0,-0.6,0.0,[tp 0.65593]
47803883,2025-10-10 02:05:11,EURUSD-ECNc,0.1,1.15755,3.4,-0.3,0.0,[tp 1.15748]
47808613,2025-10-10 02:07:28,GBPUSD-ECNc,0.2,1.33174,13.4,-0.6,0.0,[tp 1.33190]
47808946,2025-10-10 02:07:30,EURUSD-ECNc,0.1,1.15678,5.1,-0.3,0.0,[tp 1.15681]
47808994,2025-10-10 02:07:31,GBPUSD-ECNc,0.2,1.33164,11.0,-0.6,0.0,[tp 1.33167]
47830067,2025-10-10 02:16:11,GBPUSD-ECNc,0.2,1.33193,-9.6,-0.6,0.0,[sl 1.33194]
47830279,2025-10-10 02:16:36,EURUSD-ECNc,0.1,1.1571,-5.0,-0.3,0.0,[sl 1.15709]
47830378,2025-10-10 02:16:54,GBPUSD-ECNc,0.2,1.33223,-10.4,-0.6,0.0,[sl 1.33221]
47832706,2025-10-10 02:17:40,GBPUSD-ECNc,0.2,1.33275,-10.4,-0.6,0.0,[sl 1.33274]
47838010,2025-10-10 02:21:00,GBPUSD-ECNc,0.2,1.3321,13.4,-0.6,0.0,[tp 1.33218]
47840449,2025-10-10 02:21:46,GBPUSD-ECNc,0.2,1.33172,10.0,-0.6,0.0,[tp 1.33173]
47841148,2025-10-10 02:22:37,EURUSD-ECNc,0.1,1.15663,5.7,-0.3,0.0,[tp 1.15670]
47845960,2025-10-10 02:23:44,AUDUSD-ECNc,0.2,0.65542,10.2,-0.6,0.0,[tp 0.65542]
47845961,2025-10-10 02:23:44,AUDUSD-ECNc,0.2,0.65542,10.0,-0.6,0.0,[tp 0.65543]
47851603,2025-10-10 02:27:51,GBPUSD-ECNc,0.2,1.33034,10.6,-0.6,0.0,[tp 1.33036]
47851950,2025-10-10 02:28:04,EURUSD-ECNc,0.1,1.15579,6.2,-0.3,0.0,[tp 1.15586]
47851994,2025-10-10 02:28:05,GBPUSD-ECNc,0.2,1.33015,9.0,-0.6,0.0,[tp 1.33011]
47861068,2025-10-10 02:30:34,GBPUSD-ECNc,0.2,1.32985,9.6,-0.6,0.0,[tp 1.32983]
47867778,2025-10-10 02:33:19,GBPUSD-ECNc,0.2,1.3295,10.4,-0.6,0.0,[tp 1.32950]
47869524,2025-10-10 02:34:15,XAUUSD-ECNc,0.3,4015.57,-42.3,-0.9,0.0,[sl 4015.53]
47879439,2025-10-10 02:36:02,XAUUSD-ECNc,0.3,4012.42,-32.4,-0.9,0.0,[sl 4012.44]
47884486,2025-10-10 02:39:28,NAS100.s,0.3,25056.63,564.0,0.0,0.0,
47884774,2025-10-10 02:39:59,AUDUSD-ECNc,0.2,0.65476,10.4,-0.6,0.0,[tp 0.65477]
47885101,2025-10-10 02:40:03,EURUSD-ECNc,0.1,1.15501,7.0,-0.3,0.0,[tp 1.15522]
47885193,2025-10-10 02:40:03,AUDUSD-ECNc,0.2,0.65469,10.2,-0.6,0.0,[tp 0.65472]
47885400,2025-10-10 02:40:04,GBPUSD-ECNc,0.2,1.3293,10.4,-0.6,0.0,[tp 1.32931]
47886428,2025-10-10 02:40:13,GBPUSD-ECNc,0.2,1.32926,10.8,-0.6,0.0,[tp 1.32926]
47886589,2025-10-10 02:40:18,XAUUSD-ECNc,0.3,4007.77,81.3,-0.9,0.0,[tp 4007.84]
47889531,2025-10-10 02:41:05,XAUUSD-ECNc,0.3,4011.79,-45.6,-0.9,0.0,[sl 4011.66]
47896313,2025-10-10 02:45:08,XAUUSD-ECNc,0.3,4010.38,-42.6,-0.9,0.0,[sl 4010.33]
47896400,2025-10-10 02:45:13,GBPUSD-ECNc,0.2,1.32981,-10.0,-0.6,0.0,[sl 1.32982]
47899803,2025-10-10 02:47:33,GBPUSD-ECNc,0.2,1.33003,-10.4,-0.6,0.0,[sl 1.33002]
47900413,2025-10-10 02:48:11,XAUUSD-ECNc,0.3,4013.91,-36.0,-0.9,0.0,[sl 4013.95]
47903009,2025-10-10 02:49:13,GBPUSD-ECNc,0.2,1.33041,-10.6,-0.6,0.0,[sl 1.33038]
47904091,2025-10-10 02:50:00,GBPUSD-ECNc,0.2,1.33064,-10.0,-0.6,0.0,[sl 1.33064]
47906195,2025-10-10 02:50:27,EURUSD-ECNc,0.1,1.15551,-4.6,-0.3,0.0,[sl 1.15549]
47906518,2025-10-10 02:50:33,AUDUSD-ECNc,0.2,0.65518,-10.4,-0.6,0.0,[sl 0.65518]
47907690,2025-10-10 02:51:12,AUDUSD-ECNc,0.2,0.65533,-10.0,-0.6,0.0,[sl 0.65533]
47911899,2025-10-10 02:55:27,GBPUSD-ECNc,0.2,1.33067,11.4,-0.6,0.0,[tp 1.33073]
47918072,2025-10-10 03:00:00,EURUSD-ECNc,0.1,1.15598,-4.7,-0.3,0.0,[sl 1.15596]
47918625,2025-10-10 03:00:26,GBPUSD-ECNc,0.2,1.33118,-11.2,-0.6,0.0,[sl 1.33112]
47920000,2025-10-10 03:00:45,GBPUSD-ECNc,0.2,1.33133,-9.8,-0.6,0.0,[sl 1.33132]
47928320,2025-10-10 03:04:00,GBPUSD-ECNc,0.2,1.33098,9.4,-0.6,0.0,[tp 1.33098]
47928507,2025-10-10 03:04:16,AUDUSD-ECNc,0.2,0.65577,-10.4,-0.6,0.0,[sl 0.65577]
47931447,2025-10-10 03:09:05,GBPUSD-ECNc,0.2,1.33064,9.8,-0.6,0.0,[tp 1.33063]
47933670,2025-10-10 03:09:49,GBPUSD-ECNc,0.2,1.33053,9.8,-0.6,0.0,[tp 1.33052]
47935392,2025-10-10 03:11:09,EURUSD-ECNc,0.1,1.15544,5.5,-0.3,0.0,[tp 1.15546]
47936617,2025-10-10 03:12:30,GBPUSD-ECNc,0.2,1.33011,10.2,-0.6,0.0,[tp 1.33012]
47941109,2025-10-10 03:15:18,GBPUSD-ECNc,0.2,1.32977,10.0,-0.6,0.0,[tp 1.32975]
47943642,2025-10-10 03:16:09,AUDUSD-ECNc,0.2,0.6552,9.8,-0.6,0.0,[tp 0.65519]
47946824,2025-10-10 03:20:24,GBPUSD-ECNc,0.2,1.32944,10.8,-0.6,0.0,[tp 1.32946]
47956068,2025-10-10 03:25:24,XAUUSD-ECNc,0.3,4011.58,-45.0,-0.9,0.0,[sl 4011.66]
47956281,2025-10-10 03:25:37,GBPUSD-ECNc,0.2,1.32994,-8.8,-0.6,0.0,[sl 1.32997]
47960716,2025-10-10 03:30:31,EURUSD-ECNc,0.1,1.15596,-5.4,-0.3,0.0,[sl 1.15595]
47961420,2025-10-10 03:31:23,XAUUSD-ECNc,0.3,4012.21,-38.7,-0.9,0.0,[sl 4012.24]
47967863,2025-10-10 03:34:20,XAUUSD-ECNc,0.3,4005.42,103.8,-0.9,0.0,[tp 4006.20]
47976013,2025-10-10 03:34:58,GBPUSD-ECNc,0.2,1.32942,10.0,-0.6,0.0,[tp 1.32942]
47976035,2025-10-10 03:34:58,AUDUSD-ECNc,0.2,0.65507,10.2,-0.6,0.0,[tp 0.65508]
47978708,2025-10-10 03:35:11,XAUUSD-ECNc,0.3,4000.26,-59.7,-0.9,0.0,[sl 3999.75]
47992822,2025-10-10 03:36:34,EURUSD-ECNc,0.1,1.15528,5.3,-0.3,0.0,[tp 1.15531]
47994130,2025-10-10 03:37:27,XAUUSD-ECNc,0.3,3991.71,82.8,-0.9,0.0,[tp 3991.80]
48004457,2025-10-10 03:40:09,XAUUSD-ECNc,0.3,3989.85,-50.4,-0.9,0.0,[sl 3989.81]
48006259,2025-10-10 03:40:32,XAUUSD-ECNc,0.05,3983.33,156.15,-0.15,0.0,[tp 3984.79]
48006442,2025-10-10 03:40:32,GBPUSD-ECNc,0.2,1.3294,9.6,-0.6,0.0,[tp 1.32939]
48010779,2025-10-10 03:41:08,XAUUSD-ECNc,0.3,3984.42,74.1,-0.9,0.0,[tp 3984.42]
48019772,2025-10-10 03:42:18,AUDUSD-ECNc,0.2,0.65473,10.0,-0.6,0.0,[tp 0.65472]
48023144,2025-10-10 03:43:19,XAUUSD-ECNc,0.3,3985.14,-48.3,-0.9,0.0,[sl 3984.96]
48025985,2025-10-10 03:43:44,GBPUSD-ECNc,0.2,1.32992,-10.0,-0.6,0.0,[sl 1.32992]
48030379,2025-10-10 03:45:14,XAUUSD-ECNc,0.3,3982.46,98.4,-0.9,0.0,[tp 3982.76]
48032787,2025-10-10 03:45:22,GBPUSD-ECNc,0.2,1.32939,10.4,-0.6,0.0,[tp 1.32941]
48039669,2025-10-10 03:47:25,XAUUSD-ECNc,0.3,3984.54,-47.7,-0.9,0.0,[sl 3984.56]
48042950,2025-10-10 03:49:04,GBPUSD-ECNc,0.2,1.32988,-9.8,-0.6,0.0,[sl 1.32989]
48046982,2025-10-10 03:50:21,EURUSD-ECNc,0.1,1.156,-5.2,-0.3,0.0,[sl 1.15599]
48046991,2025-10-10 03:50:21,XAUUSD-ECNc,0.3,3984.31,-53.1,-0.9,0.0,[sl 3984.33]
48047526,2025-10-10 03:50:42,AUDUSD-ECNc,0.2,0.65522,-9.6,-0.6,0.0,[sl 0.65522]
48051495,2025-10-10 03:52:32,XAUUSD-ECNc,0.3,3975.68,145.2,-0.9,0.0,[tp 3977.64]
48061238,2025-10-10 03:54:26,XAUUSD-ECNc,0.3,3970.94,108.3,-0.9,0.0,[tp 3971.17]
48065839,2025-10-10 03:55:21,GBPUSD-ECNc,0.2,1.3294,10.2,-0.6,0.0,[tp 1.32942]
48069507,2025-10-10 03:55:54,AUDUSD-ECNc,0.2,0.65473,9.6,-0.6,0.0,[tp 0.65473]
48071766,2025-10-10 03:56:18,XAUUSD-ECNc,0.3,3966.54,113.1,-0.9,0.0,[tp 3967.11]
48072699,2025-10-10 03:56:42,EURUSD-ECNc,0.1,1.1555,4.9,-0.3,0.0,[tp 1.15549]
48082467,2025-10-10 04:00:01,XAUUSD-ECNc,0.3,3970.73,-73.5,-0.9,0.0,[sl 3970.50]
48083423,2025-10-10 04:00:12,XAUUSD-ECNc,0.3,3970.42,-36.0,-0.9,0.0,[sl 3970.59]
48086871,2025-10-10 04:01:00,EURUSD-ECNc,0.1,1.156,-5.4,-0.3,0.0,[sl 1.15596]
48089102,2025-10-10 04:02:21,XAUUSD-ECNc,0.3,3973.62,-53.1,-0.9,0.0,[sl 3973.09]
48090926,2025-10-10 04:02:57,GBPUSD-ECNc,0.2,1.32995,-8.8,-0.6,0.0,[sl 1.32995]
48096189,2025-10-10 04:05:10,GBPUSD-ECNc,0.2,1.32936,10.4,-0.6,0.0,[tp 1.32938]
48099135,2025-10-10 04:05:25,AUDUSD-ECNc,0.2,0.65463,10.6,-0.6,0.0,[tp 0.65466]
48099165,2025-10-10 04:05:26,GBPUSD-ECNc,0.2,1.32905,10.8,-0.6,0.0,[tp 1.32909]
48100373,2025-10-10 04:05:50,XAUUSD-ECNc,0.3,3961.88,27.9,-0.9,0.0,[tp 3961.61]
48106914,2025-10-10 04:07:39,XAUUSD-ECNc,0.3,3964.51,-43.8,-0.9,0.0,[sl 3964.59]
48110064,2025-10-10 04:08:58,AUDUSD-ECNc,0.2,0.65505,-10.4,-0.6,0.0,[sl 0.65504]
48110778,2025-10-10 04:09:12,GBPUSD-ECNc,0.2,1.32955,-11.2,-0.6,0.0,[sl 1.32951]
48110806,2025-10-10 04:09:14,GBPUSD-ECNc,0.2,1.32955,-9.8,-0.6,0.0,[sl 1.32956]
48112494,2025-10-10 04:10:19,XAUUSD-ECNc,0.3,3969.15,-50.4,-0.9,0.0,[sl 3968.91]
48119744,2025-10-10 04:12:50,XAUUSD-ECNc,0.3,3960.06,135.3,-0.9,0.0,[tp 3960.49]
48124260,2025-10-10 04:13:37,XAUUSD-ECNc,0.3,3957.04,79.2,-0.9,0.0,[tp 3957.01]
48136038,2025-10-10 04:16:30,XAUUSD-ECNc,0.3,3947.36,199.2,-0.9,0.0,[tp 3950.19]
48142898,2025-10-10 04:17:23,XAUUSD-ECNc,0.3,3952.76,-46.2,-0.9,0.0,[sl 3952.82]
48144659,2025-10-10 04:17:56,NAS100.s,0.3,25008.63,1404.0,0.0,0.0,[tp 25011.42]
48150618,2025-10-10 04:19:26,XAUUSD-ECNc,0.3,3962.71,-31.5,-0.9,0.0,[sl 3962.79]
48161140,2025-10-10 04:23:06,XAUUSD-ECNc,0.3,3967.55,-64.8,-0.9,0.0,[sl 3967.12]
48164164,2025-10-10 04:23:34,XAUUSD-ECNc,0.3,3961.11,117.6,-0.9,0.0,[tp 3961.67]
48172790,2025-10-10 04:25:29,EURUSD-ECNc,0.1,1.15647,-5.2,-0.3,0.0,[sl 1.15645]
48173189,2025-10-10 04:25:34,GBPUSD-ECNc,0.2,1.33,-9.8,-0.6,0.0,[sl 1.33001]
48173312,2025-10-10 04:25:35,XAUUSD-ECNc,0.3,3958.91,-54.3,-0.9,0.0,[sl 3958.76]
48176865,2025-10-10 04:27:57,XAUUSD-ECNc,0.3,3957.96,-59.7,-0.9,0.0,[sl 3957.80]
48180694,2025-10-10 04:29:41,XAUUSD-ECNc,0.3,3960.57,-57.3,-0.9,0.0,[sl 3960.20]
48186615,2025-10-10 04:31:26,XAUUSD-ECNc,0.3,3963.01,-51.3,-0.9,0.0,[sl 3963.09]
48194064,2025-10-10 04:35:24,XAUUSD-ECNc,0.3,3956.84,106.2,-0.9,0.0,[tp 3957.09]
48195332,2025-10-10 04:36:05,XAUUSD-ECNc,0.3,3959.05,-43.8,-0.9,0.0,[sl 3959.16]
48196625,2025-10-10 04:38:37,XAUUSD-ECNc,0.3,3960.59,-47.1,-0.9,0.0,[sl 3960.59]
48198532,2025-10-10 04:39:34,AUDUSD-ECNc,0.2,0.6553,-10.0,-0.6,0.0,[sl 0.65531]
48198602,2025-10-10 04:39:36,GBPUSD-ECNc,0.2,1.33025,-9.6,-0.6,0.0,[sl 1.33027]
48200113,2025-10-10 04:40:04,XAUUSD-ECNc,0.3,3957.58,96.0,-0.9,0.0,[tp 3957.58]
48202198,2025-10-10 04:41:49,EURUSD-ECNc,0.1,1.15593,5.3,-0.3,0.0,[tp 1.15593]
48202624,2025-10-10 04:42:30,XAUUSD-ECNc,0.3,3960.34,-49.5,-0.9,0.0,[sl 3960.29]
48204112,2025-10-10 04:43:47,GBPUSD-ECNc,0.2,1.32963,10.8,-0.6,0.0,[tp 1.32967]
48209717,2025-10-10 04:46:21,XAUUSD-ECNc,0.3,3953.52,99.6,-0.9,0.0,[tp 3953.41]
48210307,2025-10-10 04:46:54,XAUUSD-ECNc,0.3,3954.7,-48.9,-0.9,0.0,[sl 3954.68]
48211085,2025-10-10 04:47:33,GBPUSD-ECNc,0.2,1.32941,10.0,-0.6,0.0,[tp 1.32941]
48211099,2025-10-10 04:47:41,GBPUSD-ECNc,0.2,1.32926,9.8,-0.6,0.0,[tp 1.32926]
48214394,2025-10-10 04:50:26,XAUUSD-ECNc,0.3,3955.7,-59.4,-0.9,0.0,[sl 3955.61]
48214816,2025-10-10 04:50:30,XAUUSD-ECNc,0.3,3955.92,-45.9,-0.9,0.0,[sl 3956.00]
48218762,2025-10-10 04:52:52,XAUUSD-ECNc,0.3,3959.22,-39.0,-0.9,0.0,[sl 3959.55]
48218849,2025-10-10 04:52:56,GBPUSD-ECNc,0.2,1.32993,-10.4,-0.6,0.0,[sl 1.32990]
48219298,2025-10-10 04:53:01,GBPUSD-ECNc,0.2,1.33002,-8.8,-0.6,0.0,[sl 1.33001]
48225484,2025-10-10 04:56:06,XAUUSD-ECNc,0.3,3951.78,108.3,-0.9,0.0,[tp 3952.01]
48228904,2025-10-10 04:56:44,XAUUSD-ECNc,0.3,3948.1,88.8,-0.9,0.0,[tp 3948.12]
48234745,2025-10-10 04:59:26,XAUUSD-ECNc,0.3,3951.34,-51.6,-0.9,0.0,[sl 3951.12]
48236626,2025-10-10 05:01:06,XAUUSD-ECNc,0.3,3953.15,-64.5,-0.9,0.0,[sl 3952.40]
48239467,2025-10-10 05:03:38,XAUUSD-ECNc,0.3,3954.38,-55.2,-0.9,0.0,[sl 3954.22]
48240254,2025-10-10 05:04:20,GBPUSD-ECNc,0.2,1.32943,9.8,-0.6,0.0,[tp 1.32942]
48240991,2025-10-10 05:05:09,XAUUSD-ECNc,0.3,3954.18,-57.3,-0.9,0.0,[sl 3953.96]
48243758,2025-10-10 05:06:45,GBPUSD-ECNc,0.2,1.32939,10.4,-0.6,0.0,[tp 1.32939]
48243974,2025-10-10 05:06:50,XAUUSD-ECNc,0.3,3958.04,-49.2,-0.9,0.0,[sl 3957.89]
48246208,2025-10-10 05:07:39,AUDUSD-ECNc,0.2,0.65473,9.4,-0.6,0.0,[tp 0.65472]
48248944,2025-10-10 05:10:39,XAUUSD-ECNc,0.3,3959.61,-48.9,-0.9,0.0,[sl 3959.60]
48249925,2025-10-10 05:13:16,XAUUSD-ECNc,0.3,3961.74,-72.9,-0.9,0.0,[sl 3961.32]
48255258,2025-10-10 05:15:13,XAUUSD-ECNc,0.3,3963.62,-51.6,-0.9,0.0,[sl 3963.57]
48256753,2025-10-10 05:16:51,XAUUSD-ECNc,0.3,3966.34,-41.7,-0.9,0.0,[sl 3966.39]
